"region","sector","fuel","year","multiplier","GCAM_region_ID","value","supplysector","subsector","stub.technology","minicam.energy.input","calibration","secondary.output"
"HE","industry_energy","gas",2015,0.0382281864063421,11,0.0326947136965255,"other industrial energy use","gas","gas","wholesale gas","input",NA
"HE","industry_energy","heat",1975,0.0770149600509126,11,0,"other industrial energy use","district heat","district heat","district heat","input",NA
"HE","industry_energy","heat",1990,0.0484477206874982,11,0.0252610154266926,"other industrial energy use","district heat","district heat","district heat","input",NA
"HE","industry_energy","heat",2005,0.0441340055607034,11,0.0743658251634838,"other industrial energy use","district heat","district heat","district heat","input",NA
"HE","industry_energy","heat",2010,0.0506927825134374,11,0.110998932514484,"other industrial energy use","district heat","district heat","district heat","input",NA
"HE","industry_energy","heat",2015,0.060945755774006,11,0.166216014687599,"other industrial energy use","district heat","district heat","district heat","input",NA
"HE","industry_energy","refined liquids",1975,0.0483912249076453,11,0.0734736990548917,"other industrial energy use","refined liquids","refined liquids","refined liquids industrial","input",NA
"HE","industry_energy","refined liquids",1990,0.0382199356348169,11,0.0647901142593485,"other industrial energy use","refined liquids","refined liquids","refined liquids industrial","input",NA
"HE","industry_energy","refined liquids",2005,0.0317951747010441,11,0.0882831789827732,"other industrial energy use","refined liquids","refined liquids","refined liquids industrial","input",NA
"HE","industry_energy","refined liquids",2010,0.0327614052867639,11,0.0547319341104619,"other industrial energy use","refined liquids","refined liquids","refined liquids industrial","input",NA
"HE","industry_energy","refined liquids",2015,0.0254444459134537,11,0.0147765504929546,"other industrial energy use","refined liquids","refined liquids","refined liquids industrial","input",NA
"HI","chp_elec","biomass",1975,NA,NA,0,"other industrial energy use","biomass","biomass cogen","delivered biomass","input","electricity"
"HI","chp_elec","biomass",1990,NA,NA,0,"other industrial energy use","biomass","biomass cogen","delivered biomass","input","electricity"
"HI","chp_elec","biomass",2005,NA,NA,0,"other industrial energy use","biomass","biomass cogen","delivered biomass","input","electricity"
"HI","chp_elec","biomass",2010,NA,NA,0,"other industrial energy use","biomass","biomass cogen","delivered biomass","input","electricity"
"HI","chp_elec","biomass",2015,NA,NA,0,"other industrial energy use","biomass","biomass cogen","delivered biomass","input","electricity"
"HI","chp_elec","coal",1975,NA,NA,0,"other industrial energy use","coal","coal cogen","delivered coal","input","electricity"
"HI","chp_elec","coal",1990,NA,NA,0,"other industrial energy use","coal","coal cogen","delivered coal","input","electricity"
"HI","chp_elec","coal",2005,NA,NA,0,"other industrial energy use","coal","coal cogen","delivered coal","input","electricity"
"HI","chp_elec","coal",2010,NA,NA,0,"other industrial energy use","coal","coal cogen","delivered coal","input","electricity"
"HI","chp_elec","coal",2015,NA,NA,0,"other industrial energy use","coal","coal cogen","delivered coal","input","electricity"
"HI","chp_elec","gas",1975,NA,NA,0,"other industrial energy use","gas","gas cogen","wholesale gas","input","electricity"
"HI","chp_elec","gas",1990,NA,NA,0,"other industrial energy use","gas","gas cogen","wholesale gas","input","electricity"
"HI","chp_elec","gas",2005,NA,NA,0,"other industrial energy use","gas","gas cogen","wholesale gas","input","electricity"
"HI","chp_elec","gas",2010,NA,NA,4.03235969564883e-05,"other industrial energy use","gas","gas cogen","wholesale gas","input","electricity"
"HI","chp_elec","gas",2015,NA,NA,4.40992737920225e-05,"other industrial energy use","gas","gas cogen","wholesale gas","input","electricity"
"HI","chp_elec","refined liquids",1975,NA,NA,0,"other industrial energy use","refined liquids","refined liquids cogen","refined liquids industrial","input","electricity"
"HI","chp_elec","refined liquids",1990,NA,NA,0,"other industrial energy use","refined liquids","refined liquids cogen","refined liquids industrial","input","electricity"
"HI","chp_elec","refined liquids",2005,NA,NA,0,"other industrial energy use","refined liquids","refined liquids cogen","refined liquids industrial","input","electricity"
"HI","chp_elec","refined liquids",2010,NA,NA,0,"other industrial energy use","refined liquids","refined liquids cogen","refined liquids industrial","input","electricity"
"HI","chp_elec","refined liquids",2015,NA,NA,0,"other industrial energy use","refined liquids","refined liquids cogen","refined liquids industrial","input","electricity"
"HI","industry_energy","biomass",1975,0.000414824383818315,11,8.17955654252505e-09,"other industrial energy use","biomass","biomass","delivered biomass","input",NA
"HI","industry_energy","biomass",1990,0.000544050525613953,11,1.16068689113711e-07,"other industrial energy use","biomass","biomass","delivered biomass","input",NA
"HI","industry_energy","biomass",2005,0.000907378019648976,11,1.91705336800557e-07,"other industrial energy use","biomass","biomass","delivered biomass","input",NA
"HI","industry_energy","biomass",2010,0.001011404755494,11,1.74304462923012e-07,"other industrial energy use","biomass","biomass","delivered biomass","input",NA
"HI","industry_energy","biomass",2015,0.00108805340799746,11,3.32998638801706e-07,"other industrial energy use","biomass","biomass","delivered biomass","input",NA
"HI","industry_energy","coal",1975,0.000414824383818315,11,0.00197261500726542,"other industrial energy use","coal","coal","delivered coal","input",NA
"HI","industry_energy","coal",1990,0.000544050525613953,11,0.00425244489954058,"other industrial energy use","coal","coal","delivered coal","input",NA
"HI","industry_energy","coal",2005,0.000907378019648976,11,0.0169965483568028,"other industrial energy use","coal","coal","delivered coal","input",NA
"HI","industry_energy","coal",2010,0.001011404755494,11,0.0207186246073966,"other industrial energy use","coal","coal","delivered coal","input",NA
"HI","industry_energy","coal",2015,0.00108805340799746,11,0.0180200614564596,"other industrial energy use","coal","coal","delivered coal","input",NA
"HI","industry_energy","electricity",1975,0.00214672217647117,11,0.00128178362884778,"other industrial energy use","electricity","electricity","elect_td_ind","input",NA
"HI","industry_energy","electricity",1990,0.0020600648147395,11,0.00319663081084045,"other industrial energy use","electricity","electricity","elect_td_ind","input",NA
"HI","industry_energy","electricity",2005,0.00294406327673955,11,0.0146764117640276,"other industrial energy use","electricity","electricity","elect_td_ind","input",NA
"HI","industry_energy","electricity",2010,0.00336819673807463,11,0.0226431252189075,"other industrial energy use","electricity","electricity","elect_td_ind","input",NA
"HI","industry_energy","electricity",2015,0.00395337678883673,11,0.0408918305155816,"other industrial energy use","electricity","electricity","elect_td_ind","input",NA
"HI","industry_energy","gas",1975,0,11,0,"other industrial energy use","gas","gas","wholesale gas","input",NA
"HI","industry_energy","gas",1990,0,11,0,"other industrial energy use","gas","gas","wholesale gas","input",NA
"HI","industry_energy","gas",2005,0.0229627110745919,11,0.00978054763662659,"other industrial energy use","gas","gas","wholesale gas","input",NA
"HI","industry_energy","gas",2010,0.0304374977026632,11,0.0479675331184621,"other industrial energy use","gas","gas","wholesale gas","input",NA
"HI","industry_energy","gas",2015,0.0303212828603015,11,0.0566738459342883,"other industrial energy use","gas","gas","wholesale gas","input",NA
"HI","industry_energy","heat",1975,0,11,0,"other industrial energy use","district heat","district heat","district heat","input",NA
"HI","industry_energy","heat",1990,0,11,0,"other industrial energy use","district heat","district heat","district heat","input",NA
"HI","industry_energy","heat",2005,0.00397339443590955,11,0.00669517194672006,"other industrial energy use","district heat","district heat","district heat","input",NA
"HI","industry_energy","heat",2010,0.000716762362788004,11,0.00156945137337724,"other industrial energy use","district heat","district heat","district heat","input",NA
"HI","industry_energy","heat",2015,0.00107642558053866,11,0.00293571182043115,"other industrial energy use","district heat","district heat","district heat","input",NA
"HI","industry_energy","refined liquids",1975,0.00245039672145191,11,0.00372050328588823,"other industrial energy use","refined liquids","refined liquids","refined liquids industrial","input",NA
"HI","industry_energy","refined liquids",1990,0.00280717914410784,11,0.00475870653553701,"other industrial energy use","refined liquids","refined liquids","refined liquids industrial","input",NA
"HI","industry_energy","refined liquids",2005,0.00448286704595897,11,0.0124472268982807,"other industrial energy use","refined liquids","refined liquids","refined liquids industrial","input",NA
"HI","industry_energy","refined liquids",2010,0.00787098240136288,11,0.0189653141365617,"other industrial energy use","refined liquids","refined liquids","refined liquids industrial","input",NA
"HI","industry_energy","refined liquids",2015,0.0084964840028555,11,0.0110038685755999,"other industrial energy use","refined liquids","refined liquids","refined liquids industrial","input",NA
"HL","chp_elec","biomass",1975,NA,NA,0,"other industrial energy use","biomass","biomass cogen","delivered biomass","input","electricity"
"HL","chp_elec","biomass",1990,NA,NA,0,"other industrial energy use","biomass","biomass cogen","delivered biomass","input","electricity"
"HL","chp_elec","biomass",2005,NA,NA,0,"other industrial energy use","biomass","biomass cogen","delivered biomass","input","electricity"
"HL","chp_elec","biomass",2010,NA,NA,0,"other industrial energy use","biomass","biomass cogen","delivered biomass","input","electricity"
"HL","chp_elec","biomass",2015,NA,NA,0,"other industrial energy use","biomass","biomass cogen","delivered biomass","input","electricity"
"HL","chp_elec","coal",1975,NA,NA,0,"other industrial energy use","coal","coal cogen","delivered coal","input","electricity"
"HL","chp_elec","coal",1990,NA,NA,0,"other industrial energy use","coal","coal cogen","delivered coal","input","electricity"
"HL","chp_elec","coal",2005,NA,NA,0,"other industrial energy use","coal","coal cogen","delivered coal","input","electricity"
"HL","chp_elec","coal",2010,NA,NA,0,"other industrial energy use","coal","coal cogen","delivered coal","input","electricity"
"HL","chp_elec","coal",2015,NA,NA,0,"other industrial energy use","coal","coal cogen","delivered coal","input","electricity"
"HL","chp_elec","gas",1975,NA,NA,0,"other industrial energy use","gas","gas cogen","wholesale gas","input","electricity"
"HL","chp_elec","gas",1990,NA,NA,0,"other industrial energy use","gas","gas cogen","wholesale gas","input","electricity"
"HL","chp_elec","gas",2005,NA,NA,0,"other industrial energy use","gas","gas cogen","wholesale gas","input","electricity"
"HL","chp_elec","gas",2010,NA,NA,4.72459629406367e-05,"other industrial energy use","gas","gas cogen","wholesale gas","input","electricity"
"HL","chp_elec","gas",2015,NA,NA,2.70708163723473e-05,"other industrial energy use","gas","gas cogen","wholesale gas","input","electricity"
