"region","sector","Year","co2.emiss","scenario"
"JS","subpeak generation","2020",3.19603201378627,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"JX","subpeak generation","2020",1.31895041772909,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"LN","subpeak generation","2020",1.169767915185,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"NM","subpeak generation","2020",2.36929632053419,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"NX","subpeak generation","2020",1.20895371017923,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"QH","subpeak generation","2020",0.168313949353726,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"SC","subpeak generation","2020",0.735091128158316,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"SD","subpeak generation","2020",3.14213630212829,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"SH","subpeak generation","2020",0.78471955181195,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"SN","subpeak generation","2020",1.43779267819186,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"SX","subpeak generation","2020",1.677206406,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"TJ","subpeak generation","2020",0.47256535519617,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"XJ","subpeak generation","2020",2.51422470603456,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"XZ","subpeak generation","2020",0,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"YN","subpeak generation","2020",0.42469161,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"ZJ","subpeak generation","2020",1.98579785588042,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"AH","trn_aviation_intl","2020",0.058365811708626,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"BJ","trn_aviation_intl","2020",2.65471597210884,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"CQ","trn_aviation_intl","2020",0.278993105773638,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"FJ","trn_aviation_intl","2020",0.54039687062579,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"GD","trn_aviation_intl","2020",1.42421653100242,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"GS","trn_aviation_intl","2020",0.0278266024419411,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"GX","trn_aviation_intl","2020",0.458063097947508,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"GZ","trn_aviation_intl","2020",0.170779802771756,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"HA","trn_aviation_intl","2020",0.263440451186004,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"HB","trn_aviation_intl","2020",0.18288915353339,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"HE","trn_aviation_intl","2020",0.068765632336782,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"HI","trn_aviation_intl","2020",0.460501158453499,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"HL","trn_aviation_intl","2020",0.329500174686455,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"HN","trn_aviation_intl","2020",0.206524911977773,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"JL","trn_aviation_intl","2020",0.00108102399920295,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"JS","trn_aviation_intl","2020",0.425185464526214,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"JX","trn_aviation_intl","2020",0.00825712839140774,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"LN","trn_aviation_intl","2020",0.10311162106948,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"NM","trn_aviation_intl","2020",0,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"NX","trn_aviation_intl","2020",0,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"QH","trn_aviation_intl","2020",0,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"SC","trn_aviation_intl","2020",1.04787933972923,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"SD","trn_aviation_intl","2020",0.0166065053915557,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"SH","trn_aviation_intl","2020",2.30976484987193,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"SN","trn_aviation_intl","2020",0.184903341807087,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"SX","trn_aviation_intl","2020",0.106485174073407,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"TJ","trn_aviation_intl","2020",0.273422069111595,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"XJ","trn_aviation_intl","2020",0.120547820696104,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"YN","trn_aviation_intl","2020",0.423384044395127,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"ZJ","trn_aviation_intl","2020",0.544909320548578,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"AH","trn_freight","2020",0.848504661068608,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"BJ","trn_freight","2020",0.241671443711902,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"CQ","trn_freight","2020",0.683008088955566,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"FJ","trn_freight","2020",1.3194595849038,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"GD","trn_freight","2020",3.82559121977323,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"GS","trn_freight","2020",0.441994573727978,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"GX","trn_freight","2020",0.734283681048888,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"GZ","trn_freight","2020",0.454819253821434,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"HA","trn_freight","2020",0.826898359717865,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"HB","trn_freight","2020",1.73862977183581,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"HE","trn_freight","2020",0.785327007126654,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"HI","trn_freight","2020",0.49265835027658,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"HL","trn_freight","2020",0.296071462293223,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"HN","trn_freight","2020",1.31835709982901,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"JL","trn_freight","2020",0.386253959913734,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"JS","trn_freight","2020",1.93460562872164,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"JX","trn_freight","2020",0.588697904122711,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"LN","trn_freight","2020",2.90588783725457,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"NM","trn_freight","2020",0.408026096793062,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"NX","trn_freight","2020",0.152414163149874,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"QH","trn_freight","2020",0.116974524545033,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"SC","trn_freight","2020",0.383417759932756,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"SD","trn_freight","2020",3.80771803996337,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"SH","trn_freight","2020",6.51409129451643,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"SN","trn_freight","2020",0.698156294248368,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"SX","trn_freight","2020",0.622412810840282,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"TJ","trn_freight","2020",0.706052311151386,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"XJ","trn_freight","2020",0.53026251396653,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"XZ","trn_freight","2020",0.635786805245901,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"YN","trn_freight","2020",0.776165075931979,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"ZJ","trn_freight","2020",1.7841335566325,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"AH","trn_freight_road","2020",4.05069544588804,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"BJ","trn_freight_road","2020",1.03520855362882,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"CQ","trn_freight_road","2020",2.7775795896148,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"FJ","trn_freight_road","2020",2.52555687331568,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"GD","trn_freight_road","2020",8.78858147261526,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"GS","trn_freight_road","2020",2.13896810125793,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"GX","trn_freight_road","2020",2.85516709910045,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"GZ","trn_freight_road","2020",2.23224429703856,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"HA","trn_freight_road","2020",3.8640514288832,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"HB","trn_freight_road","2020",3.22731203056674,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"HE","trn_freight_road","2020",3.21944711835274,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"HI","trn_freight_road","2020",0.424690829302582,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"HL","trn_freight_road","2020",1.46752430639091,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"HN","trn_freight_road","2020",3.7098825036641,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"JL","trn_freight_road","2020",1.63532854264505,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"JS","trn_freight_road","2020",4.02832383884265,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"JX","trn_freight_road","2020",2.70931949952575,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"LN","trn_freight_road","2020",4.53788028932982,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"NM","trn_freight_road","2020",2.00661806095868,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"NX","trn_freight_road","2020",0.752194935284732,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"QH","trn_freight_road","2020",0.57810260351518,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"SC","trn_freight_road","2020",1.87903306863448,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"SD","trn_freight_road","2020",6.79583773432175,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"SH","trn_freight_road","2020",1.58730350193246,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"SN","trn_freight_road","2020",2.78411808352073,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"SX","trn_freight_road","2020",3.00210529147916,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"TJ","trn_freight_road","2020",0.871827086532845,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"XJ","trn_freight_road","2020",2.6226645473702,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"XZ","trn_freight_road","2020",3.33601997009672,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"YN","trn_freight_road","2020",4.04697591106741,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"ZJ","trn_freight_road","2020",3.08350296372567,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"AH","trn_pass","2020",0.24087426932314,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"BJ","trn_pass","2020",4.76786908445939,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"CQ","trn_pass","2020",0.597616452386818,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"FJ","trn_pass","2020",1.07307289741261,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"GD","trn_pass","2020",2.870374086013,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"GS","trn_pass","2020",0.127549239577397,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"GX","trn_pass","2020",0.910128840242172,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"GZ","trn_pass","2020",0.384749190932921,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"HA","trn_pass","2020",0.610633939365628,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"HB","trn_pass","2020",0.439545327642044,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"HE","trn_pass","2020",0.242053860153871,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"HI","trn_pass","2020",0.826056444803527,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"HL","trn_pass","2020",0.625949433108716,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"HN","trn_pass","2020",0.500902398540036,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"JL","trn_pass","2020",0.0653441669922545,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"JS","trn_pass","2020",0.904889716733932,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"JX","trn_pass","2020",0.106607844899022,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"LN","trn_pass","2020",0.349821647768248,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"NM","trn_pass","2020",0.0762682415375631,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"NX","trn_pass","2020",0.0271020125193642,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"QH","trn_pass","2020",0.0217201656689798,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"SC","trn_pass","2020",1.97933770407521,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"SD","trn_pass","2020",0.27601429983731,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"SH","trn_pass","2020",4.15838274621852,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"SN","trn_pass","2020",0.429394570690715,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"SX","trn_pass","2020",0.294220937995707,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"TJ","trn_pass","2020",0.509593478284916,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"XJ","trn_pass","2020",0.309266556143567,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"XZ","trn_pass","2020",0.11063861687029,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"YN","trn_pass","2020",0.897127773394744,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"ZJ","trn_pass","2020",1.08783458967264,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"AH","trn_pass_road","2020",2.41129099041127,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"BJ","trn_pass_road","2020",0.720548463186218,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"CQ","trn_pass_road","2020",1.94586288908339,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"FJ","trn_pass_road","2020",1.25909103021354,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"GD","trn_pass_road","2020",4.46859862738325,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"GS","trn_pass_road","2020",1.30489835966695,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"GX","trn_pass_road","2020",1.45722424282473,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"GZ","trn_pass_road","2020",1.19270607923053,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"HA","trn_pass_road","2020",2.47265111895752,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"HB","trn_pass_road","2020",2.06827783208597,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"HE","trn_pass_road","2020",1.99592438517771,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"HI","trn_pass_road","2020",0.238928341625927,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"HL","trn_pass_road","2020",0.76618891398799,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"HN","trn_pass_road","2020",1.98124294090624,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"JL","trn_pass_road","2020",0.877645375810671,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"JS","trn_pass_road","2020",2.46378577223781,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"JX","trn_pass_road","2020",1.30408115369985,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"LN","trn_pass_road","2020",2.52029013369104,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"NM","trn_pass_road","2020",1.42238891236164,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"NX","trn_pass_road","2020",0.625372924098198,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"QH","trn_pass_road","2020",0.384547534239804,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"SC","trn_pass_road","2020",1.4360330403889,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"SD","trn_pass_road","2020",3.659915538703,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"SH","trn_pass_road","2020",0.762795256020276,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"SN","trn_pass_road","2020",1.55580885740266,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"SX","trn_pass_road","2020",2.08286790953952,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"TJ","trn_pass_road","2020",0.573243553327666,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"XJ","trn_pass_road","2020",2.07524538831562,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"XZ","trn_pass_road","2020",1.57408331563172,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"YN","trn_pass_road","2020",1.89991648392977,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"ZJ","trn_pass_road","2020",1.48720627666821,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"AH","trn_pass_road_LDV","2020",0.520037785791343,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"BJ","trn_pass_road_LDV","2020",0.173065208781979,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"CQ","trn_pass_road_LDV","2020",0.189764429553919,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"FJ","trn_pass_road_LDV","2020",0.65122749537732,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"GD","trn_pass_road_LDV","2020",1.50355097894486,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"GS","trn_pass_road_LDV","2020",0.143487326314434,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
"GX","trn_pass_road_LDV","2020",0.486094945641278,"GCAM-China-test-postbioemiss,date=2024-30-8T13:50:47+02:00"
